gameId,date,season,homeTeam,awayTeam,homeScore,awayScore,gameState
2024020796,2025-01-27,20242025,STL,VAN,2,5,OFF
2024020851,2025-02-04,20242025,STL,EDM,2,3,OFF
2024020866,2025-02-06,20242025,STL,FLA,2,3,OFF
2024020883,2025-02-08,20242025,STL,CHI,6,5,OFF
2024020903,2025-02-22,20242025,STL,WPG,3,4,OFF
2024020910,2025-02-23,20242025,STL,COL,3,1,OFF
2024020926,2025-02-25,20242025,STL,SEA,7,2,OFF
2024020957,2025-03-01,20242025,STL,LAK,4,1,OFF
2024021068,2025-03-16,20242025,STL,ANA,7,2,OFF
2024021095,2025-03-20,20242025,STL,VAN,4,3,OFF
2024021107,2025-03-22,20242025,STL,CHI,4,1,OFF
2024021121,2025-03-23,20242025,STL,NSH,4,1,OFF
2024021133,2025-03-25,20242025,STL,MTL,6,1,OFF
2024021187,2025-04-01,20242025,STL,DET,2,1,OFF
2024021200,2025-04-03,20242025,STL,PIT,5,4,OFF
2024021218,2025-04-05,20242025,STL,COL,5,4,OFF
2024021297,2025-04-15,20242025,STL,UTA,6,1,OFF
2025020015,2025-10-09,20252026,STL,MIN,0,5,OFF
2025020059,2025-10-15,20252026,STL,CHI,3,8,OFF
2025020083,2025-10-18,20252026,STL,DAL,3,1,OFF
2025020104,2025-10-21,20252026,STL,LAK,1,2,OFF
2025020117,2025-10-23,20252026,STL,UTA,4,7,OFF
2025020158,2025-10-28,20252026,STL,DET,2,5,OFF
2025020172,2025-10-30,20252026,STL,VAN,3,4,OFF
2025020200,2025-11-03,20252026,STL,EDM,3,2,OFF
2025020239,2025-11-08,20252026,STL,SEA,3,4,OFF
2025020260,2025-11-11,20252026,STL,CGY,3,2,OFF
2025020280,2025-11-14,20252026,STL,PHI,5,6,OFF
2025020292,2025-11-15,20252026,STL,VGK,1,4,OFF
2025020382,2025-11-28,20252026,STL,OTT,4,3,OFF
2025020398,2025-11-29,20252026,STL,UTA,1,0,OFF
2025020409,2025-12-01,20252026,STL,ANA,1,4,OFF
2025020472,2025-12-09,20252026,STL,BOS,2,5,OFF
2025020493,2025-12-12,20252026,STL,CHI,3,2,OFF
2025020517,2025-12-15,20252026,STL,NSH,2,5,OFF
2025020531,2025-12-17,20252026,STL,WPG,1,0,OFF
2025020541,2025-12-18,20252026,STL,NYR,1,2,OFF
2025020595,2025-12-27,20252026,STL,NSH,3,2,OFF
2025020610,2025-12-29,20252026,STL,BUF,2,4,OFF
2025020640,2026-01-02,20252026,STL,VGK,4,3,OFF
2025020648,2026-01-03,20252026,STL,MTL,2,0,OFF
2025020730,2026-01-13,20252026,STL,CAR,3,0,OFF
2025020751,2026-01-16,20252026,STL,TBL,3,2,OFF
2025020816,2026-01-24,20252026,STL,LAK,4,5,OFF
2025020836,2026-01-27,20252026,STL,DAL,3,4,OFF
2025020852,2026-01-29,20252026,STL,FLA,5,4,OFF
2025020868,2026-01-31,20252026,STL,CBJ,3,5,OFF
2025020925,2026-02-26,20252026,STL,SEA,5,1,OFF
2025020943,2026-02-28,20252026,STL,NJD,1,3,OFF
2025021019,2026-03-10,20252026,STL,NYI,3,4,OFF
2025021042,2026-03-13,20252026,STL,EDM,3,2,OFF
2025021128,2026-03-24,20252026,STL,WSH,3,0,OFF
2025021143,2026-03-26,20252026,STL,SJS,2,1,OFF
2025021160,2026-03-28,20252026,STL,TOR,5,1,OFF
2025021238,2026-04-07,20252026,STL,COL,1,3,OFF
2025021253,2026-04-09,20252026,STL,WPG,2,3,OFF
2025021286,2026-04-13,20252026,STL,MIN,6,3,OFF
2025021299,2026-04-14,20252026,STL,PIT,7,5,OFF
2024020048,2024-10-15,20242025,TBL,VAN,4,1,OFF
2024020064,2024-10-17,20242025,TBL,VGK,4,3,OFF
2024020112,2024-10-24,20242025,TBL,MIN,2,4,OFF
2024020127,2024-10-26,20242025,TBL,WSH,3,0,OFF
2024020141,2024-10-28,20242025,TBL,NSH,3,2,OFF
2024020210,2024-11-07,20242025,TBL,PHI,1,2,OFF
2024020259,2024-11-14,20242025,TBL,WPG,4,1,OFF
2024020276,2024-11-16,20242025,TBL,NJD,4,0,OFF
2024020325,2024-11-23,20242025,TBL,DAL,2,4,OFF
2024020334,2024-11-25,20242025,TBL,COL,8,2,OFF
2024020351,2024-11-27,20242025,TBL,WSH,4,5,OFF
2024020378,2024-11-30,20242025,TBL,TOR,3,5,OFF
2024020413,2024-12-05,20242025,TBL,SJS,8,1,OFF
2024020498,2024-12-17,20242025,TBL,CBJ,5,3,OFF
2024020512,2024-12-19,20242025,TBL,STL,3,1,OFF
2024020540,2024-12-22,20242025,TBL,FLA,2,4,OFF
2024020572,2024-12-28,20242025,TBL,NYR,6,2,OFF
2024020580,2024-12-29,20242025,TBL,MTL,2,5,OFF
2024020029,2025-01-07,20242025,TBL,CAR,3,2,OFF
2024020655,2025-01-09,20242025,TBL,BOS,4,1,OFF
2024020709,2025-01-16,20242025,TBL,ANA,4,3,OFF
2024020727,2025-01-18,20242025,TBL,DET,5,1,OFF
2024020801,2025-01-28,20242025,TBL,CHI,1,4,OFF
2024020815,2025-01-30,20242025,TBL,LAK,3,0,OFF
2024020829,2025-02-01,20242025,TBL,NYI,2,3,OFF
2024020847,2025-02-04,20242025,TBL,OTT,4,3,OFF
2024020862,2025-02-06,20242025,TBL,OTT,5,1,OFF
2024020909,2025-02-23,20242025,TBL,SEA,4,1,OFF
2024020921,2025-02-25,20242025,TBL,EDM,4,1,OFF
2024020936,2025-02-27,20242025,TBL,CGY,3,0,OFF
2024020976,2025-03-04,20242025,TBL,CBJ,6,2,OFF
2024020989,2025-03-06,20242025,TBL,BUF,6,5,OFF
2024021005,2025-03-08,20242025,TBL,BOS,0,4,OFF
2024021074,2025-03-17,20242025,TBL,PHI,2,0,OFF
2024021131,2025-03-25,20242025,TBL,PIT,6,1,OFF
2024021145,2025-03-27,20242025,TBL,UTA,8,0,OFF
2024021160,2025-03-29,20242025,TBL,NYI,5,3,OFF
2024021245,2025-04-09,20242025,TBL,TOR,3,4,OFF
2024021261,2025-04-11,20242025,TBL,DET,3,4,OFF
2024021280,2025-04-13,20242025,TBL,BUF,7,4,OFF
2024021294,2025-04-15,20242025,TBL,FLA,5,1,OFF
2025020011,2025-10-09,20252026,TBL,OTT,4,5,OFF
2025020026,2025-10-11,20252026,TBL,NJD,3,5,OFF
2025020113,2025-10-23,20252026,TBL,CHI,2,3,OFF
2025020129,2025-10-25,20252026,TBL,ANA,4,3,OFF
2025020141,2025-10-26,20252026,TBL,VGK,2,1,OFF
2025020169,2025-10-30,20252026,TBL,DAL,2,1,OFF
2025020236,2025-11-08,20252026,TBL,WSH,3,2,OFF
2025020265,2025-11-12,20252026,TBL,NYR,3,7,OFF
2025020297,2025-11-16,20252026,TBL,VAN,2,6,OFF
2025020309,2025-11-18,20252026,TBL,NJD,5,1,OFF
2025020322,2025-11-20,20252026,TBL,EDM,2,1,OFF
2025020353,2025-11-24,20252026,TBL,PHI,3,0,OFF
2025020362,2025-11-26,20252026,TBL,CGY,5,1,OFF
2025020428,2025-12-04,20252026,TBL,PIT,3,4,OFF
2025020446,2025-12-06,20252026,TBL,NYI,0,2,OFF
2025020514,2025-12-15,20252026,TBL,FLA,2,5,OFF
2025020538,2025-12-18,20252026,TBL,LAK,1,2,OFF
2025020557,2025-12-20,20252026,TBL,CAR,6,4,OFF
2025020571,2025-12-22,20252026,TBL,STL,4,1,OFF
2025020602,2025-12-28,20252026,TBL,MTL,5,4,OFF
2025020668,2026-01-06,20252026,TBL,COL,4,2,OFF
2025020781,2026-01-20,20252026,TBL,SJS,4,1,OFF
2025020825,2026-01-26,20252026,TBL,UTA,2,0,OFF
2025020847,2026-01-29,20252026,TBL,WPG,4,1,OFF
2025020873,2026-02-01,20252026,TBL,BOS,6,5,OFF
2025020886,2026-02-03,20252026,TBL,BUF,4,3,OFF
2025020904,2026-02-05,20252026,TBL,FLA,6,1,OFF
2025020912,2026-02-25,20252026,TBL,TOR,4,2,OFF
2025020941,2026-02-28,20252026,TBL,BUF,2,6,OFF
2025021015,2026-03-10,20252026,TBL,CBJ,2,5,OFF
2025021030,2026-03-12,20252026,TBL,DET,4,1,OFF
2025021049,2026-03-14,20252026,TBL,CAR,2,4,OFF
2025021127,2026-03-24,20252026,TBL,MIN,6,3,OFF
2025021139,2026-03-26,20252026,TBL,SEA,3,4,OFF
2025021152,2026-03-28,20252026,TBL,OTT,4,2,OFF
2025021168,2026-03-29,20252026,TBL,NSH,3,2,OFF
2025021180,2026-03-31,20252026,TBL,MTL,1,4,OFF
2025021192,2026-04-02,20252026,TBL,PIT,6,3,OFF
2025021210,2026-04-04,20252026,TBL,BOS,3,1,OFF
2025021282,2026-04-13,20252026,TBL,DET,4,3,OFF
2025021302,2026-04-15,20252026,TBL,NYR,2,4,OFF
2024020026,2024-10-12,20242025,TOR,PIT,4,2,OFF
2024020058,2024-10-16,20242025,TOR,LAK,6,2,OFF
2024020079,2024-10-19,20242025,TOR,NYR,1,4,OFF
2024020091,2024-10-21,20242025,TOR,TBL,5,2,OFF
2024020110,2024-10-24,20242025,TOR,STL,1,5,OFF
2024020161,2024-10-31,20242025,TOR,SEA,4,1,OFF
2024020195,2024-11-05,20242025,TOR,BOS,4,0,OFF
2024020220,2024-11-08,20242025,TOR,DET,3,1,OFF
2024020227,2024-11-09,20242025,TOR,MTL,4,1,OFF
2024020245,2024-11-12,20242025,TOR,OTT,0,3,OFF
2024020274,2024-11-16,20242025,TOR,EDM,4,3,OFF
2024020301,2024-11-20,20242025,TOR,VGK,3,0,OFF
2024020333,2024-11-24,20242025,TOR,UTA,3,2,OFF
2024020394,2024-12-02,20242025,TOR,CHI,4,1,OFF
2024020406,2024-12-04,20242025,TOR,NSH,3,2,OFF
2024020419,2024-12-06,20242025,TOR,WSH,1,3,OFF
2024020459,2024-12-12,20242025,TOR,ANA,3,2,OFF
2024020490,2024-12-15,20242025,TOR,BUF,5,3,OFF
2024020532,2024-12-21,20242025,TOR,NYI,3,6,OFF
2024020546,2024-12-23,20242025,TOR,WPG,2,5,OFF
2024020571,2024-12-28,20242025,TOR,WSH,2,5,OFF
2024020590,2024-12-31,20242025,TOR,NYI,3,1,OFF
2024020623,2025-01-04,20242025,TOR,BOS,6,4,OFF
2024020635,2025-01-05,20242025,TOR,PHI,3,2,OFF
2024020672,2025-01-11,20242025,TOR,VAN,0,3,OFF
2024020693,2025-01-14,20242025,TOR,DAL,1,4,OFF
2024020707,2025-01-16,20242025,TOR,NJD,4,3,OFF
2024020744,2025-01-20,20242025,TOR,TBL,5,3,OFF
2024020757,2025-01-22,20242025,TOR,CBJ,1,5,OFF
2024020807,2025-01-29,20242025,TOR,MIN,1,3,OFF
2024020900,2025-02-22,20242025,TOR,CAR,6,3,OFF
2024020971,2025-03-03,20242025,TOR,SJS,2,3,OFF
2024021040,2025-03-13,20242025,TOR,FLA,2,3,OFF
2024021059,2025-03-15,20242025,TOR,OTT,2,4,OFF
2024021076,2025-03-17,20242025,TOR,CGY,6,2,OFF
2024021087,2025-03-19,20242025,TOR,COL,2,1,OFF
2024021130,2025-03-25,20242025,TOR,PHI,7,2,OFF
2024021194,2025-04-02,20242025,TOR,FLA,3,2,OFF
2024021216,2025-04-05,20242025,TOR,CBJ,5,0,OFF
2024021269,2025-04-12,20242025,TOR,MTL,1,0,OFF
2024021308,2025-04-17,20242025,TOR,DET,4,3,OFF
2025020004,2025-10-08,20252026,TOR,MTL,5,2,OFF
2025020043,2025-10-13,20252026,TOR,DET,2,3,OFF
2025020049,2025-10-14,20252026,TOR,NSH,7,4,OFF
2025020061,2025-10-16,20252026,TOR,NYR,2,1,OFF
2025020079,2025-10-18,20252026,TOR,SEA,3,4,OFF
2025020098,2025-10-21,20252026,TOR,NJD,2,5,OFF
2025020132,2025-10-25,20252026,TOR,BUF,4,3,OFF
2025020151,2025-10-28,20252026,TOR,CGY,4,3,OFF
2025020199,2025-11-03,20252026,TOR,PIT,4,3,OFF
2025020213,2025-11-05,20252026,TOR,UTA,5,3,OFF
2025020234,2025-11-08,20252026,TOR,BOS,3,5,OFF
2025020246,2025-11-09,20252026,TOR,CAR,4,5,OFF
2025020269,2025-11-13,20252026,TOR,LAK,3,4,OFF
2025020307,2025-11-18,20252026,TOR,STL,3,2,OFF
2025020319,2025-11-20,20252026,TOR,CBJ,2,3,OFF
2025020444,2025-12-06,20252026,TOR,MTL,1,2,OFF
2025020461,2025-12-08,20252026,TOR,TBL,2,0,OFF
2025020480,2025-12-11,20252026,TOR,SJS,2,3,OFF
2025020499,2025-12-13,20252026,TOR,EDM,3,6,OFF
2025020520,2025-12-16,20252026,TOR,CHI,3,2,OFF
2025020575,2025-12-23,20252026,TOR,PIT,6,3,OFF
2025020590,2025-12-27,20252026,TOR,OTT,7,5,OFF
2025020617,2025-12-30,20252026,TOR,NJD,4,0,OFF
2025020634,2026-01-01,20252026,TOR,WPG,6,5,OFF
2025020672,2026-01-06,20252026,TOR,FLA,4,1,OFF
2025020702,2026-01-10,20252026,TOR,VAN,5,0,OFF
2025020774,2026-01-19,20252026,TOR,MIN,3,6,OFF
2025020788,2026-01-21,20252026,TOR,DET,1,2,OFF
2025020802,2026-01-23,20252026,TOR,VGK,3,6,OFF
2025020819,2026-01-25,20252026,TOR,COL,1,4,OFF
2025020831,2026-01-27,20252026,TOR,BUF,4,7,OFF
2025020939,2026-02-28,20252026,TOR,OTT,2,5,OFF
2025020954,2026-03-02,20252026,TOR,PHI,2,3,OFF
2025020994,2026-03-07,20252026,TOR,TBL,2,5,OFF
2025021029,2026-03-12,20252026,TOR,ANA,6,4,OFF
2025021068,2026-03-17,20252026,TOR,NYI,1,3,OFF
2025021094,2026-03-20,20252026,TOR,CAR,3,4,OFF
2025021136,2026-03-25,20252026,TOR,NYR,4,3,OFF
2025021245,2026-04-08,20252026,TOR,WSH,0,4,OFF
2025021270,2026-04-11,20252026,TOR,FLA,2,6,OFF
2025021285,2026-04-13,20252026,TOR,DAL,5,6,OFF
2024020005,2024-10-08,20242025,UTA,CHI,5,2,OFF
2024020086,2024-10-19,20242025,UTA,BOS,2,1,OFF
2024020104,2024-10-22,20242025,UTA,OTT,0,4,OFF
2024020115,2024-10-24,20242025,UTA,COL,1,5,OFF
2024020145,2024-10-28,20242025,UTA,SJS,4,5,OFF
2024020158,2024-10-30,20242025,UTA,CGY,5,1,OFF
2024020254,2024-11-13,20242025,UTA,CAR,4,1,OFF
2024020270,2024-11-15,20242025,UTA,VGK,2,4,OFF
2024020292,2024-11-18,20242025,UTA,WSH,2,6,OFF
2024020375,2024-11-29,20242025,UTA,EDM,3,4,OFF
2024020395,2024-12-02,20242025,UTA,DAL,1,2,OFF
2024020454,2024-12-10,20242025,UTA,MIN,4,5,OFF
2024020510,2024-12-18,20242025,UTA,VAN,3,2,OFF
2024020542,2024-12-22,20242025,UTA,ANA,4,5,OFF
2024020556,2024-12-23,20242025,UTA,DAL,2,3,OFF
2024020564,2024-12-27,20242025,UTA,COL,1,4,OFF
2024020652,2025-01-08,20242025,UTA,FLA,1,4,OFF
2024020668,2025-01-10,20242025,UTA,SJS,2,1,OFF
2024020680,2025-01-11,20242025,UTA,NYI,1,2,OFF
2024020704,2025-01-14,20242025,UTA,MTL,3,5,OFF
2024020717,2025-01-16,20242025,UTA,NYR,3,5,OFF
2024020734,2025-01-18,20242025,UTA,STL,4,2,OFF
2024020747,2025-01-20,20242025,UTA,WPG,5,2,OFF
2024020811,2025-01-29,20242025,UTA,PIT,2,3,OFF
2024020825,2025-01-31,20242025,UTA,CBJ,2,3,OFF
2024020841,2025-02-02,20242025,UTA,STL,1,2,OFF
2024020854,2025-02-04,20242025,UTA,PHI,3,2,OFF
2024020915,2025-02-23,20242025,UTA,VAN,2,1,OFF
2024020929,2025-02-25,20242025,UTA,CHI,2,1,OFF
2024020942,2025-02-27,20242025,UTA,MIN,6,1,OFF
2024020958,2025-03-01,20242025,UTA,NJD,1,3,OFF
2024021024,2025-03-10,20242025,UTA,TOR,3,4,OFF
2024021038,2025-03-12,20242025,UTA,ANA,3,2,OFF
2024021100,2025-03-20,20242025,UTA,BUF,5,2,OFF
2024021111,2025-03-22,20242025,UTA,TBL,6,4,OFF
2024021128,2025-03-24,20242025,UTA,DET,1,5,OFF
2024021188,2025-04-01,20242025,UTA,CGY,3,1,OFF
2024021202,2025-04-03,20242025,UTA,LAK,2,4,OFF
2024021219,2025-04-05,20242025,UTA,WPG,4,1,OFF
2024021243,2025-04-08,20242025,UTA,SEA,7,1,OFF
2024021257,2025-04-10,20242025,UTA,NSH,3,4,OFF
2025020060,2025-10-15,20252026,UTA,CGY,3,1,OFF
2025020075,2025-10-17,20252026,UTA,SJS,6,3,OFF
2025020092,2025-10-19,20252026,UTA,BOS,3,2,OFF
2025020107,2025-10-21,20252026,UTA,COL,4,3,OFF
2025020194,2025-11-02,20252026,UTA,TBL,2,4,OFF
2025020267,2025-11-12,20252026,UTA,BUF,5,2,OFF
2025020282,2025-11-14,20252026,UTA,NYI,2,3,OFF
2025020327,2025-11-20,20252026,UTA,VGK,1,4,OFF
2025020344,2025-11-22,20252026,UTA,NYR,3,2,OFF
2025020358,2025-11-24,20252026,UTA,VGK,5,1,OFF
2025020372,2025-11-26,20252026,UTA,MTL,3,4,OFF
2025020462,2025-12-08,20252026,UTA,LAK,2,4,OFF
2025020478,2025-12-10,20252026,UTA,FLA,3,4,OFF
2025020494,2025-12-12,20252026,UTA,SEA,5,3,OFF
2025020547,2025-12-19,20252026,UTA,NJD,1,2,OFF
2025020569,2025-12-21,20252026,UTA,WPG,4,3,OFF
2025020612,2025-12-29,20252026,UTA,NSH,3,4,OFF
2025020680,2026-01-07,20252026,UTA,OTT,3,1,OFF
2025020696,2026-01-09,20252026,UTA,STL,4,2,OFF
2025020714,2026-01-11,20252026,UTA,CBJ,2,3,OFF
2025020733,2026-01-13,20252026,UTA,TOR,6,1,OFF
2025020746,2026-01-15,20252026,UTA,DAL,2,1,OFF
2025020757,2026-01-17,20252026,UTA,SEA,6,3,OFF
2025020790,2026-01-21,20252026,UTA,PHI,5,4,OFF
2025020870,2026-01-31,20252026,UTA,DAL,2,3,OFF
2025020884,2026-02-02,20252026,UTA,VAN,6,2,OFF
2025020898,2026-02-04,20252026,UTA,DET,4,1,OFF
2025020914,2026-02-25,20252026,UTA,COL,2,4,OFF
2025020932,2026-02-27,20252026,UTA,MIN,5,2,OFF
2025020949,2026-03-01,20252026,UTA,CHI,0,4,OFF
2025021037,2026-03-12,20252026,UTA,CHI,2,3,OFF
2025021054,2026-03-14,20252026,UTA,PIT,3,4,OFF
2025021098,2026-03-20,20252026,UTA,ANA,1,4,OFF
2025021118,2026-03-22,20252026,UTA,LAK,4,3,OFF
2025021132,2026-03-24,20252026,UTA,EDM,2,5,OFF
2025021146,2026-03-26,20252026,UTA,WSH,4,7,OFF
2025021241,2026-04-07,20252026,UTA,EDM,6,5,OFF
2025021257,2026-04-09,20252026,UTA,NSH,4,1,OFF
2025021269,2026-04-11,20252026,UTA,CAR,1,4,OFF
2025021297,2026-04-14,20252026,UTA,WPG,5,3,OFF
2025021309,2026-04-16,20252026,UTA,STL,3,5,OFF
2024020009,2024-10-09,20242025,VAN,CGY,5,6,OFF
2024020022,2024-10-11,20242025,VAN,PHI,2,3,OFF
2024020133,2024-10-26,20242025,VAN,PIT,4,3,OFF
2024020146,2024-10-28,20242025,VAN,CAR,3,4,OFF
2024020159,2024-10-30,20242025,VAN,NJD,0,6,OFF
2024020235,2024-11-09,20242025,VAN,EDM,3,7,OFF
2024020250,2024-11-12,20242025,VAN,CGY,3,1,OFF
2024020265,2024-11-14,20242025,VAN,NYI,2,5,OFF
2024020283,2024-11-16,20242025,VAN,CHI,4,1,OFF
2024020285,2024-11-17,20242025,VAN,NSH,3,5,OFF
2024020300,2024-11-19,20242025,VAN,NYR,3,4,OFF
2024020422,2024-12-06,20242025,VAN,CBJ,5,2,OFF
2024020437,2024-12-08,20242025,VAN,TBL,2,4,OFF
2024020455,2024-12-10,20242025,VAN,STL,3,4,OFF
2024020471,2024-12-12,20242025,VAN,FLA,4,0,OFF
2024020486,2024-12-14,20242025,VAN,BOS,1,5,OFF
2024020496,2024-12-16,20242025,VAN,COL,3,1,OFF
2024020537,2024-12-21,20242025,VAN,OTT,4,5,OFF
2024020555,2024-12-23,20242025,VAN,SJS,4,3,OFF
2024020567,2024-12-28,20242025,VAN,SEA,4,5,OFF
2024020619,2025-01-03,20242025,VAN,NSH,0,3,OFF
2024020719,2025-01-16,20242025,VAN,LAK,1,5,OFF
2024020735,2025-01-18,20242025,VAN,EDM,3,2,OFF
2024020755,2025-01-21,20242025,VAN,BUF,2,3,OFF
2024020786,2025-01-25,20242025,VAN,WSH,2,1,OFF
2024020842,2025-02-02,20242025,VAN,DET,2,3,OFF
2024020855,2025-02-04,20242025,VAN,COL,3,0,OFF
2024020884,2025-02-08,20242025,VAN,TOR,2,1,OFF
2024020986,2025-03-05,20242025,VAN,ANA,3,2,OFF
2024021000,2025-03-07,20242025,VAN,MIN,3,1,OFF
2024021019,2025-03-09,20242025,VAN,DAL,1,4,OFF
2024021032,2025-03-11,20242025,VAN,MTL,2,4,OFF
2024021065,2025-03-15,20242025,VAN,CHI,6,2,OFF
2024021071,2025-03-16,20242025,VAN,UTA,1,3,OFF
2024021086,2025-03-18,20242025,VAN,WPG,6,2,OFF
2024021196,2025-04-02,20242025,VAN,SEA,0,5,OFF
2024021212,2025-04-05,20242025,VAN,ANA,6,2,OFF
2024021229,2025-04-06,20242025,VAN,VGK,2,3,OFF
2024021273,2025-04-12,20242025,VAN,MIN,2,3,OFF
2024021290,2025-04-14,20242025,VAN,SJS,2,1,OFF
2024021305,2025-04-16,20242025,VAN,VGK,1,4,OFF
2025020019,2025-10-09,20252026,VAN,CGY,5,1,OFF
2025020046,2025-10-13,20252026,VAN,STL,2,5,OFF
2025020136,2025-10-25,20252026,VAN,MTL,3,4,OFF
2025020147,2025-10-26,20252026,VAN,EDM,4,3,OFF
2025020163,2025-10-28,20252026,VAN,NYR,0,2,OFF
2025020216,2025-11-05,20252026,VAN,CHI,2,5,OFF
2025020241,2025-11-08,20252026,VAN,CBJ,4,3,OFF
2025020250,2025-11-09,20252026,VAN,COL,4,5,OFF
2025020263,2025-11-11,20252026,VAN,WPG,3,5,OFF
2025020328,2025-11-20,20252026,VAN,DAL,2,4,OFF
2025020352,2025-11-23,20252026,VAN,CGY,2,5,OFF
2025020439,2025-12-05,20252026,VAN,UTA,1,4,OFF
2025020451,2025-12-06,20252026,VAN,MIN,4,2,OFF
2025020464,2025-12-08,20252026,VAN,DET,0,4,OFF
2025020492,2025-12-11,20252026,VAN,BUF,2,3,OFF
2025020599,2025-12-27,20252026,VAN,SJS,3,6,OFF
2025020621,2025-12-30,20252026,VAN,PHI,3,6,OFF
2025020642,2026-01-02,20252026,VAN,SEA,3,4,OFF
2025020656,2026-01-03,20252026,VAN,BOS,2,3,OFF
2025020764,2026-01-17,20252026,VAN,EDM,0,6,OFF
2025020778,2026-01-19,20252026,VAN,NYI,3,4,OFF
2025020792,2026-01-21,20252026,VAN,WSH,4,3,OFF
2025020807,2026-01-23,20252026,VAN,NJD,4,5,OFF
2025020822,2026-01-25,20252026,VAN,PIT,2,3,OFF
2025020838,2026-01-27,20252026,VAN,SJS,2,5,OFF
2025020855,2026-01-29,20252026,VAN,ANA,2,0,OFF
2025020869,2026-01-31,20252026,VAN,TOR,2,3,OFF
2025020915,2026-02-25,20252026,VAN,WPG,2,3,OFF
2025020956,2026-03-02,20252026,VAN,DAL,1,6,OFF
2025020972,2026-03-04,20252026,VAN,CAR,4,6,OFF
2025021011,2026-03-09,20252026,VAN,OTT,0,2,OFF
2025021038,2026-03-12,20252026,VAN,NSH,4,3,OFF
2025021055,2026-03-14,20252026,VAN,SEA,2,5,OFF
2025021074,2026-03-17,20252026,VAN,FLA,5,2,OFF
2025021090,2026-03-19,20252026,VAN,TBL,2,6,OFF
2025021107,2026-03-21,20252026,VAN,STL,1,3,OFF
2025021134,2026-03-24,20252026,VAN,ANA,3,5,OFF
2025021149,2026-03-26,20252026,VAN,LAK,0,4,OFF
2025021216,2026-04-04,20252026,VAN,UTA,4,7,OFF
2025021242,2026-04-07,20252026,VAN,VGK,1,2,OFF
2025021300,2026-04-14,20252026,VAN,LAK,4,3,OFF
2024020010,2024-10-09,20242025,VGK,COL,8,4,OFF
2024020023,2024-10-11,20242025,VGK,STL,4,3,OFF
2024020041,2024-10-13,20242025,VGK,ANA,3,1,OFF
2024020107,2024-10-22,20242025,VGK,LAK,6,1,OFF
2024020118,2024-10-25,20242025,VGK,OTT,6,4,OFF
2024020134,2024-10-26,20242025,VGK,SJS,7,3,OFF
2024020147,2024-10-28,20242025,VGK,CGY,5,0,OFF
2024020183,2024-11-02,20242025,VGK,UTA,4,3,OFF
2024020244,2024-11-11,20242025,VGK,CAR,2,5,OFF
2024020286,2024-11-17,20242025,VGK,WSH,2,5,OFF
2024020374,2024-11-29,20242025,VGK,WPG,4,3,OFF
2024020386,2024-11-30,20242025,VGK,UTA,0,6,OFF
2024020405,2024-12-03,20242025,VGK,EDM,1,0,OFF
2024020423,2024-12-06,20242025,VGK,DAL,3,2,OFF
2024020519,2024-12-19,20242025,VGK,VAN,3,1,OFF
2024020538,2024-12-21,20242025,VGK,SEA,6,2,OFF
2024020557,2024-12-23,20242025,VGK,ANA,3,1,OFF
2024020584,2024-12-29,20242025,VGK,CGY,3,0,OFF
2024020591,2024-12-31,20242025,VGK,MTL,2,3,OFF
2024020612,2025-01-02,20242025,VGK,PHI,5,2,OFF
2024020630,2025-01-04,20242025,VGK,BUF,3,1,OFF
2024020663,2025-01-09,20242025,VGK,NYI,0,4,OFF
2024020682,2025-01-11,20242025,VGK,NYR,1,2,OFF
2024020688,2025-01-12,20242025,VGK,MIN,4,1,OFF
2024020743,2025-01-20,20242025,VGK,STL,4,5,OFF
2024020793,2025-01-26,20242025,VGK,FLA,4,1,OFF
2024020805,2025-01-28,20242025,VGK,DAL,3,4,OFF
2024020820,2025-01-30,20242025,VGK,CBJ,1,2,OFF
2024020905,2025-02-22,20242025,VGK,VAN,3,1,OFF
2024020943,2025-02-27,20242025,VGK,CHI,7,5,OFF
2024020966,2025-03-02,20242025,VGK,NJD,2,0,OFF
2024020985,2025-03-05,20242025,VGK,TOR,5,2,OFF
2024021001,2025-03-07,20242025,VGK,PIT,4,0,OFF
2024021018,2025-03-09,20242025,VGK,LAK,5,6,OFF
2024021101,2025-03-20,20242025,VGK,BOS,5,1,OFF
2024021115,2025-03-22,20242025,VGK,DET,6,3,OFF
2024021122,2025-03-23,20242025,VGK,TBL,4,2,OFF
2024021189,2025-04-01,20242025,VGK,EDM,2,3,OFF
2024021204,2025-04-03,20242025,VGK,WPG,0,4,OFF
2024021258,2025-04-10,20242025,VGK,SEA,2,1,OFF
2024021274,2025-04-12,20242025,VGK,NSH,5,3,OFF
2025020007,2025-10-08,20252026,VGK,LAK,5,6,OFF
2025020069,2025-10-16,20252026,VGK,BOS,6,5,OFF
2025020087,2025-10-18,20252026,VGK,CGY,6,1,OFF
2025020097,2025-10-20,20252026,VGK,CAR,4,1,OFF
2025020178,2025-10-31,20252026,VGK,COL,2,4,OFF
2025020210,2025-11-04,20252026,VGK,DET,1,0,OFF
2025020225,2025-11-06,20252026,VGK,TBL,3,6,OFF
2025020242,2025-11-08,20252026,VGK,ANA,3,4,OFF
2025020255,2025-11-10,20252026,VGK,FLA,2,3,OFF
2025020277,2025-11-13,20252026,VGK,NYI,3,4,OFF
2025020313,2025-11-18,20252026,VGK,NYR,3,2,OFF
2025020373,2025-11-26,20252026,VGK,OTT,3,4,OFF
